old_clause_number,new_clause_number,predicted_change_type,similarity,method,old_text,new_text,gold_change_type,notes
12.2,12.2,unchanged,1.0,exact_number+difflib,Provisions for the fire properties of roofs are given in other parts of this document. a. Requirement B1 – for roofs that are part of a means of escape. b. Requirement B2 – for the internal surfaces of rooflights as part of internal linings. c. Requirement B3 – for roofs that are used as a floor and for roofs passing over a compartment wall. d. Section 11 – the circumstances in which a roof is subject to the provisions for space separation.,Provisions for the fire properties of roofs are given in other parts of this document. a. Requirement B1 – for roofs that are part of a means of escape. b. Requirement B2 – for the internal surfaces of rooflights as part of internal linings. c. Requirement B3 – for roofs that are used as a floor and for roofs passing over a compartment wall. d. Section 11 – the circumstances in which a roof is subject to the provisions for space separation.,unchanged,
12.3,12.3,unchanged,1.0,exact_number+difflib,"Separation distance is the minimum distance from the roof, or part of the roof, to the relevant boundary (paragraph 11.4). Table 12.1 sets out separation distances by the type of roof covering and the size and use of the building. In addition, roof covering products (and/or materials) defined in Commission Decision 2000/553/ EC of 6 September 2000, implementing Council Directive 89/106/EEC, can be considered to fulfil all of the requirements for the performance characteristic ‘external fire performance’ without the need for testing, provided that any national provisions on the design and execution of works are fulfilled, and can be used without restriction.","Separation distance is the minimum distance from the roof, or part of the roof, to the relevant boundary (paragraph 11.4). Table 12.1 sets out separation distances by the type of roof covering and the size and use of the building. In addition, roof covering products (and/or materials) defined in Commission Decision 2000/553/ EC of 6 September 2000, implementing Council Directive 89/106/EEC, can be considered to fulfil all of the requirements for the performance characteristic ‘external fire performance’ without the need for testing, provided that any national provisions on the design and execution of works are fulfilled, and can be used without restriction.",,
12.4,12.4,unchanged,1.0,exact_number+difflib,The performance of rooflights is specified in a similar way to the performance of roof coverings. Plastic rooflights may also be used.,The performance of rooflights is specified in a similar way to the performance of roof coverings. Plastic rooflights may also be used.,,
12.5,12.5,unchanged,1.0,exact_number+difflib,"Table 12.2 and Diagram 12.1 set the limitations for using plastic rooflights whose lower surface has a minimum class D-s3, d2 rating.","Table 12.2 and Diagram 12.1 set the limitations for using plastic rooflights whose lower surface has a minimum class D-s3, d2 rating.",,
12.6,12.6,unchanged,1.0,exact_number+difflib,Table 12.3 sets the limitations for using thermoplastic materials with a TP(a) rigid or TP(b) (see also,Table 12.3 sets the limitations for using thermoplastic materials with a TP(a) rigid or TP(b) (see also,unchanged,
12.7,12.7,unchanged,1.0,exact_number+difflib,"Other than for the purposes of Diagram 5.2, polycarbonate or uPVC rooflights achieving a minimum rating of class C-s3, d2 can be regarded as having a B (t4) classification.","Other than for the purposes of Diagram 5.2, polycarbonate or uPVC rooflights achieving a minimum rating of class C-s3, d2 can be regarded as having a B (t4) classification.",,
12.8,12.8,unchanged,1.0,exact_number+difflib,"When used in rooflights, unwired glass a minimum of 4mm thick can be regarded as having a B (t4) classification.","When used in rooflights, unwired glass a minimum of 4mm thick can be regarded as having a B (t4) classification.",,
12.9,12.9,modified,1.0,exact_number+difflib,"If the performance of thatch or wood shingles cannot be established, they should be regarded as having an E (t4) classification in Table 12.1. NOTE: Consideration can be given to thatched roofs being closer to the relevant boundary than shown in Table 12.1 if, for example, all of the following precautions (based on the LABC publication Thatched Buildings (the Dorset Model): New Properties and Extensions) are incorporated in the design. a. The rafters are overdrawn with construction having not less than 30 minutes’ fire resistance. b. The guidance given in Approved Document J is followed. c. The smoke alarm installation (see Section 1) extends to the roof spaces. NOTES: 1. There are restrictions on the use of plastic rooflights in the guidance to requirement B2 in Section 4. 2. Surrounding roof covering to be a material of class A2-s3, d3 or better for at least 3m distance. 3. Where Diagram 5.2a or 5.2b applies, rooflights should be at least 1500mm from the compartment wall. l Acceptable. Not acceptable. NOTES: Separation distances do not apply to the boundary between roofs of a pair of semi-detached dwellinghouses and to enclosed/covered walkways. However, see Diagram 5.2 if the roof passes over the top of a compartment wall. Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test may be regarded as having a B (t4) designation. 1. The designation of external roof surfaces is explained in Appendix B. 2. Not acceptable on any of the following buildings. a. Dwellinghouses in terraces of three or more dwellinghouses. b. Any other buildings with a cubic capacity of more than 1500m3. 3. Acceptable on buildings not listed in (1) if both of the following apply. a. Part of the roof has a maximum area of 3m2 and is a minimum of 1500mm from any similar part. b. T he roof between the parts is covered with a material rated class A2-s3, d2 or better. Minimum Space that rooflight can serve Minimum distance from any point on relevant on lower surface(1) designation(2) of: NOTES: None of the above designations are suitable for protected stairways. Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (see paragraph 12.7) may be regarded as having a B (t4) classification. Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall. If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies. 1. See also the guidance to requirement B2 in Section 4. 2. The designation of external roof surfaces is explained in Appendix B. 3. Single-skinned rooflight only, in the case of non-thermoplastic material. 4. The rooflight should also meet the provisions of Diagram 12.1. Minimum Space that rooflight can serve Minimum distance from any point on relevant on lower surface(1) designation(1) of: NOTES: None of the above designations are suitable for protected stairways. Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (paragraph 12.7) may be regarded as having a B (t4) classification. Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall. If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies. 1. See also the guidance to requirement B2 in section 4. 2. No limit in the case of any space described in 2a, b and c. 3. Single-skinned rooflight only, in the case of non-thermoplastic material. 4. The rooflight should also meet the provisions of diagram 12.1.","If the performance of thatch or wood shingles cannot be established, they should be regarded as having an E (t4) classification in Table 12.1. NOTE: Consideration can be given to thatched roofs being closer to the relevant boundary than shown in Table 12.1 if, for example, all of the following precautions (based on the LABC publication Thatched Buildings (the Dorset Model): New Properties and Extensions) are incorporated in the design. a. The rafters are overdrawn with construction having not less than 30 minutes’ fire resistance. b. The guidance given in Approved Document J is followed. c. The smoke alarm installation (see Section 1) extends to the roof spaces. NOTES: 1. There are restrictions on the use of plastic rooflights in the guidance to requirement B2 in Section 4. 2. Surrounding roof covering to be a material of class A2-s3, d3 or better for at least 3m distance. 3. Where Diagram 5.2a or 5.2b applies, rooflights should be at least 1500mm from the compartment wall. l Acceptable. l Not acceptable. NOTES: Separation distances do not apply to the boundary between roofs of a pair of semi-detached dwellinghouses and to enclosed/covered walkways. However, see Diagram 5.2 if the roof passes over the top of a compartment wall. Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test may be regarded as having a B (t4) designation. 1. The designation of external roof surfaces is explained in Appendix B. 2. Not acceptable on any of the following buildings. a. Dwellinghouses in terraces of three or more dwellinghouses. b. Any other buildings with a cubic capacity of more than 1500m3. 3. Acceptable on buildings not listed in (1) if both of the following apply. a. Part of the roof has a maximum area of 3m2 and is a minimum of 1500mm from any similar part. b. T he roof between the parts is covered with a material rated class A2-s3, d2 or better. Minimum Space that rooflight can serve Minimum distance from any point on relevant on lower surface(1) designation(2) of: NOTES: None of the above designations are suitable for protected stairways. Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (see paragraph 12.7) may be regarded as having a B (t4) classification. Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall. If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies. 1. See also the guidance to requirement B2 in Section 4. 2. The designation of external roof surfaces is explained in Appendix B. 3. Single-skinned rooflight only, in the case of non-thermoplastic material. 4. The rooflight should also meet the provisions of Diagram 12.1. Minimum Space that rooflight can serve Minimum distance from any point on relevant on lower surface(1) designation(1) of: NOTES: None of the above designations are suitable for protected stairways. Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (paragraph 12.7) may be regarded as having a B (t4) classification. Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall. If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies. 1. See also the guidance to requirement B2 in section 4. 2. No limit in the case of any space described in 2a, b and c. 3. Single-skinned rooflight only, in the case of non-thermoplastic material. 4. The rooflight should also meet the provisions of diagram 12.1.",,
13.1,13.1,unchanged,1.0,exact_number+difflib,"For dwellinghouses, access for a pumping appliance should be provided to within 45m of all points inside the dwellinghouse.","For dwellinghouses, access for a pumping appliance should be provided to within 45m of all points inside the dwellinghouse.",,
13.2,13.2,unchanged,1.0,exact_number+difflib,"For flats, either of the following provisions should be made. a. Provide access for a pumping appliance to within 45m of all points inside each flat of a block, measured along the route of the hose. b. Provide fire mains in accordance with paragraphs 13.5 and 13.6.","For flats, either of the following provisions should be made. a. Provide access for a pumping appliance to within 45m of all points inside each flat of a block, measured along the route of the hose. b. Provide fire mains in accordance with paragraphs 13.5 and 13.6.",unchanged,
13.3,13.3,unchanged,1.0,exact_number+difflib,Access routes and hardstandings should comply with the guidance in Table 13.1.,Access routes and hardstandings should comply with the guidance in Table 13.1.,,
13.4,13.4,unchanged,1.0,exact_number+difflib,"Dead-end access routes longer than 20m require turning facilities, as in Diagram 13.1. Turning facilities should comply with the guidance in Table 13.1. Fire and rescue service vehicles should not have to reverse more than 20m from the end of an access road. vehicle can turn 20m max. NOTES: 1. F ire appliances are not standardised. The building control body may, in consultation with the local fire and rescue service, use other dimensions. 2. T he roadbase can be designed to 12.5 tonne capacity. Structures such as bridges should have the full 17-tonne capacity. The weight of high reach appliances is distributed over a number of axles, so infrequent use of a route designed to accommodate 12.5 tonnes should not cause damage.","Dead-end access routes longer than 20m require turning facilities, as in Diagram 13.1. Turning facilities should comply with the guidance in Table 13.1. Fire and rescue service vehicles should not have to reverse more than 20m from the end of an access road. vehicle can turn 20m max. NOTES: 1. F ire appliances are not standardised. The building control body may, in consultation with the local fire and rescue service, use other dimensions. 2. T he roadbase can be designed to 12.5 tonne capacity. Structures such as bridges should have the full 17-tonne capacity. The weight of high reach appliances is distributed over a number of axles, so infrequent use of a route designed to accommodate 12.5 tonnes should not cause damage.",,
13.5,13.5,unchanged,1.0,exact_number+difflib,"For buildings fitted with dry fire mains, both of the following apply. a. Access should be provided for a pumping appliance to within 18m of each fire main inlet connection point. Inlets should be on the face of the building. b. The fire main inlet connection point should be visible from the parking position of the appliance, and satisfy paragraph 14.10.","For buildings fitted with dry fire mains, both of the following apply. a. Access should be provided for a pumping appliance to within 18m of each fire main inlet connection point. Inlets should be on the face of the building. b. The fire main inlet connection point should be visible from the parking position of the appliance, and satisfy paragraph 14.10.",,
13.6,13.6,unchanged,1.0,exact_number+difflib,"For buildings fitted with wet fire mains, access for a pumping appliance should comply with both of the following. a. Within 18m, and within sight, of an entrance giving access to the fire main. b. Within sight of the inlet to replenish the suction tank for the fire main in an emergency.","For buildings fitted with wet fire mains, access for a pumping appliance should comply with both of the following. a. Within 18m, and within sight, of an entrance giving access to the fire main. b. Within sight of the inlet to replenish the suction tank for the fire main in an emergency.",,
14.1,14.1,unchanged,1.0,exact_number+difflib,"Fire mains are installed for the fire and rescue service to connect hoses for water. They may be either of the following. a. The ‘dry’ type, which are both of the following. i. Normally kept empty. ii. Supplied through a hose from a fire and rescue service pumping appliance. b. The ‘wet’ type, which are both of the following. i. Kept full of water. ii. Supplied by pumps from tanks in the building. There should be a facility to replenish a wet system from a pumping appliance in an emergency.","Fire mains are installed for the fire and rescue service to connect hoses for water. They may be either of the following. a. The ‘dry’ type, which are both of the following. i. Normally kept empty. ii. Supplied through a hose from a fire and rescue service pumping appliance. b. The ‘wet’ type, which are both of the following. i. Kept full of water. ii. Supplied by pumps from tanks in the building. There should be a facility to replenish a wet system from a pumping appliance in an emergency.",,
14.2,14.2,unchanged,1.0,exact_number+difflib,"Buildings with firefighting shafts should have fire mains provided in both of the following. a. The firefighting stairs. b. Where necessary, in protected stairways. The criteria for providing firefighting shafts and fire mains are given in Section 15.","Buildings with firefighting shafts should have fire mains provided in both of the following. a. The firefighting stairs. b. Where necessary, in protected stairways. The criteria for providing firefighting shafts and fire mains are given in Section 15.",,
14.3,14.3,unchanged,1.0,exact_number+difflib,"Buildings without firefighting shafts should be provided with fire mains where fire service vehicle access is not provided in accordance with paragraph 13.2(a). In these cases, the fire mains should be located within the protected stairway enclosure, with a maximum hose distance of 45m from the fire main outlet to the furthest point inside each flat, measured on a route suitable for laying a hose.","Buildings without firefighting shafts should be provided with fire mains where fire service vehicle access is not provided in accordance with paragraph 13.2(a). In these cases, the fire mains should be located within the protected stairway enclosure, with a maximum hose distance of 45m from the fire main outlet to the furthest point inside each flat, measured on a route suitable for laying a hose.",,
14.4,14.4,unchanged,1.0,exact_number+difflib,The outlets from fire mains should be located within the protected stairway enclosure (see,The outlets from fire mains should be located within the protected stairway enclosure (see,,
14.5,14.5,unchanged,1.0,exact_number+difflib,Guidance on the design and construction of fire mains is given in BS 9990.,Guidance on the design and construction of fire mains is given in BS 9990.,,
14.6,14.6,unchanged,1.0,exact_number+difflib,"Buildings with a storey more than 50m above fire service vehicle access level should be provided with wet fire mains. In all other buildings where fire mains are provided, either wet or dry fire mains are suitable.","Buildings with a storey more than 50m above fire service vehicle access level should be provided with wet fire mains. In all other buildings where fire mains are provided, either wet or dry fire mains are suitable.",,
14.7,14.7,unchanged,1.0,exact_number+difflib,Fire service vehicle access to fire mains should be provided as described in paragraphs 13.5 and 13.6.,Fire service vehicle access to fire mains should be provided as described in paragraphs 13.5 and 13.6.,,
14.8,14.8,unchanged,1.0,exact_number+difflib,A building requires additional fire hydrants if both of the following apply. a. It has a compartment with an area of more than 280m2. b. It is being erected more than 100m from an existing fire hydrant.,A building requires additional fire hydrants if both of the following apply. a. It has a compartment with an area of more than 280m2. b. It is being erected more than 100m from an existing fire hydrant.,,
14.9,14.9,unchanged,1.0,exact_number+difflib,"If additional hydrants are required, these should be provided in accordance with the following. a. For buildings provided with fire mains – within 90m of dry fire main inlets. b. For buildings not provided with fire mains – hydrants should be both of the following. i. Within 90m of an entrance to the building. ii. A maximum of 90m apart.","If additional hydrants are required, these should be provided in accordance with the following. a. For buildings provided with fire mains – within 90m of dry fire main inlets. b. For buildings not provided with fire mains – hydrants should be both of the following. i. Within 90m of an entrance to the building. ii. A maximum of 90m apart.",,
14.10,14.10,unchanged,1.0,exact_number+difflib,"Each fire hydrant should be clearly indicated by a plate, fixed nearby in a conspicuous position, in accordance with BS 3251.","Each fire hydrant should be clearly indicated by a plate, fixed nearby in a conspicuous position, in accordance with BS 3251.",unchanged,
14.11,14.11,unchanged,1.0,exact_number+difflib,Guidance on aspects of the provision and siting of private fire hydrants is given in BS 9990.,Guidance on aspects of the provision and siting of private fire hydrants is given in BS 9990.,,
14.12,14.12,unchanged,1.0,exact_number+difflib,An alternative source of water should be supplied where any of the following apply. a. No piped water supply is available. b. Pressure and flow in the water main are insufficient. c. An alternative source of supply is proposed.,An alternative source of water should be supplied where any of the following apply. a. No piped water supply is available. b. Pressure and flow in the water main are insufficient. c. An alternative source of supply is proposed.,,
14.13,14.13,unchanged,1.0,exact_number+difflib,"The alternative source of water supply should be one of the following, subject to consultation with the local fire and rescue service. a. A charged static water tank with a minimum capacity of 45,000 litres. b. A spring, river, canal or pond that is capable of fulfilling both of the following conditions. i. Providing or storing a minimum of 45,000 litres of water at all times. ii. Providing access, space and a hardstanding for a pumping appliance. c. Any other water supply that the local fire and rescue service considers appropriate.","The alternative source of water supply should be one of the following, subject to consultation with the local fire and rescue service. a. A charged static water tank with a minimum capacity of 45,000 litres. b. A spring, river, canal or pond that is capable of fulfilling both of the following conditions. i. Providing or storing a minimum of 45,000 litres of water at all times. ii. Providing access, space and a hardstanding for a pumping appliance. c. Any other water supply that the local fire and rescue service considers appropriate.",,
15.1,15.1,unchanged,1.0,exact_number+difflib,"In low rise buildings without deep basements, access for firefighting personnel is typically achieved by providing measures for fire service vehicle access in Section 13 and means of escape.","In low rise buildings without deep basements, access for firefighting personnel is typically achieved by providing measures for fire service vehicle access in Section 13 and means of escape.",,
15.2,15.2,unchanged,1.0,exact_number+difflib,"A building with a storey more than 18m above the fire and rescue service vehicle access level should have one or more firefighting shafts, each containing a firefighting lift (Diagram 15.1). The number and location of firefighting shafts should comply with paragraphs 15.4 to 15.7. Firefighting shafts are not required to serve a basement that is not large or deep enough to need one (see paragraph 15.3 and max. NOTES: 1. Outlets from a fire main should be located in the firefighting 3. A firefighting lift is required if the building has a floor more lobby or, in the case of a shaft serving flats, in the firefighting than 18m above, or more than 10m below, fire service vehicle stairway (see Diagram b). access level. 2. Smoke control should be provided in accordance with BS 9999 4. This diagram is only to illustrate the basic components and is or, where the firefighting shaft only serves flats, the provisions not meant to represent the only acceptable layout. The for smoke control given in paragraph 3.49 may be followed firefighting shaft should be constructed generally in instead. accordance with section 6 of BS 9999. 5. For the minimum fire resistance of lift doors see Table C1. Buildings in which firefighting shafts should be provided, showing which storeys need to be served more than 18m above than 10m below fire service vehicle basements each exceeding 900m2 NOTES: firefighting firefighting exclusively of plant rooms. 2. Firefighting shafts should serve all floors through which they pass. a. b. c. d. e. NOTES: 1 . Hose laying distance should be measured from the fire main outlet along the route suitable for laying hose. If this route is not known, the distance should be taken at two-thirds of the direct distance 2 . The fire main outlet should be located according to Section 14.","A building with a storey more than 18m above the fire and rescue service vehicle access level should have one or more firefighting shafts, each containing a firefighting lift (Diagram 15.1). The number and location of firefighting shafts should comply with paragraphs 15.4 to 15.7. Firefighting shafts are not required to serve a basement that is not large or deep enough to need one (see paragraph 15.3 and max. NOTES: 1. Outlets from a fire main should be located in the firefighting 3. A firefighting lift is required if the building has a floor more lobby or, in the case of a shaft serving flats, in the firefighting than 18m above, or more than 10m below, fire service vehicle stairway (see Diagram b). access level. 2. Smoke control should be provided in accordance with BS 9999 4. This diagram is only to illustrate the basic components and is or, where the firefighting shaft only serves flats, the provisions not meant to represent the only acceptable layout. The for smoke control given in paragraph 3.49 may be followed firefighting shaft should be constructed generally in instead. accordance with section 6 of BS 9999. 5. For the minimum fire resistance of lift doors see Table C1. Buildings in which firefighting shafts should be provided, showing which storeys need to be served more than 18m above than 10m below fire service vehicle basements each exceeding 900m2 NOTES: firefighting firefighting exclusively of plant rooms. 2. Firefighting shafts should serve all floors through which they pass. a. b. c. d. e. NOTES: 1 . Hose laying distance should be measured from the fire main outlet along the route suitable for laying hose. If this route is not known, the distance should be taken at two-thirds of the direct distance 2 . The fire main outlet should be located according to Section 14.",,
15.3,15.3,unchanged,1.0,exact_number+difflib,"A building with basement storeys should have firefighting shafts in accordance with the following. a. There is a basement more than 10m below the fire and rescue service vehicle access level. The firefighting shafts should contain firefighting lifts. b. There are two or more basement storeys, each with a minimum area of 900m2. The firefighting shafts do not need to include firefighting lifts. The building’s height and size determine whether firefighting shafts also serve upper storeys.","A building with basement storeys should have firefighting shafts in accordance with the following. a. There is a basement more than 10m below the fire and rescue service vehicle access level. The firefighting shafts should contain firefighting lifts. b. There are two or more basement storeys, each with a minimum area of 900m2. The firefighting shafts do not need to include firefighting lifts. The building’s height and size determine whether firefighting shafts also serve upper storeys.",,
15.4,15.4,unchanged,1.0,exact_number+difflib,Firefighting shafts should serve all storeys through which they pass.,Firefighting shafts should serve all storeys through which they pass.,,
15.5,15.5,unchanged,1.0,exact_number+difflib,A minimum of two firefighting shafts should be provided to buildings with a storey that has both of the following. a. A floor area of 900m2 or more. b. A floor level 18m or more above the fire and rescue service vehicle access level.,A minimum of two firefighting shafts should be provided to buildings with a storey that has both of the following. a. A floor area of 900m2 or more. b. A floor level 18m or more above the fire and rescue service vehicle access level.,,
15.6,15.6,unchanged,1.0,exact_number+difflib,"Firefighting shafts and protected stairways should be positioned such that every part of each storey more than 18m above the fire and rescue service vehicle access level complies with the maximum distances given in paragraph 15.7. Distances should be measured from the fire main outlet on a route suitable for laying a hose. NOTE: If the internal layout is not known, the distance should be measured at two-thirds of the direct distance.","Firefighting shafts and protected stairways should be positioned such that every part of each storey more than 18m above the fire and rescue service vehicle access level complies with the maximum distances given in paragraph 15.7. Distances should be measured from the fire main outlet on a route suitable for laying a hose. NOTE: If the internal layout is not known, the distance should be measured at two-thirds of the direct distance.",,
15.7,15.7,unchanged,1.0,exact_number+difflib,"In any building, the hose laying distance should meet all of the following conditions. a. A maximum of 60m from the fire main outlet in a firefighting shaft (see Diagram 15.3). b. Additionally, where sprinklers have not been provided in accordance with Appendix E, the hose laying distance should be a maximum of 45m from a fire main outlet in a protected stairway (although this does not imply that the protected stairway needs to be designed as a firefighting shaft (see Diagram 15.3)).","In any building, the hose laying distance should meet all of the following conditions. a. A maximum of 60m from the fire main outlet in a firefighting shaft (see Diagram 15.3). b. Additionally, where sprinklers have not been provided in accordance with Appendix E, the hose laying distance should be a maximum of 45m from a fire main outlet in a protected stairway (although this does not imply that the protected stairway needs to be designed as a firefighting shaft (see Diagram 15.3)).",,
15.8,15.8,unchanged,1.0,exact_number+difflib,"Firefighting stairs and firefighting lifts should be approached from either of the following. a. A firefighting lobby. b. A protected corridor or protected lobby that complies with the following guidance. i. Means of escape (Section 3). ii. Compartmentation (Section 7). Both the stair and lobby of the firefighting shaft should be provided with a means of venting smoke and heat (see clause 27.1 of BS 9999). Only services associated with the firefighting shaft, such as ventilation systems and lighting for the firefighting shafts, should pass through or be contained within the firefighting shaft. Doors of a firefighting lift landing should be a maximum of 7.5m from the door to the firefighting stair (Diagram 15.1).","Firefighting stairs and firefighting lifts should be approached from either of the following. a. A firefighting lobby. b. A protected corridor or protected lobby that complies with the following guidance. i. Means of escape (Section 3). ii. Compartmentation (Section 7). Both the stair and lobby of the firefighting shaft should be provided with a means of venting smoke and heat (see clause 27.1 of BS 9999). Only services associated with the firefighting shaft, such as ventilation systems and lighting for the firefighting shafts, should pass through or be contained within the firefighting shaft. Doors of a firefighting lift landing should be a maximum of 7.5m from the door to the firefighting stair (Diagram 15.1).",unchanged,
15.9,15.9,unchanged,1.0,exact_number+difflib,"Firefighting shafts should achieve a minimum fire resistance of REI 120. A minimum of REI 60 is acceptable for either of the following (see Diagram 15.1). a. Constructions separating the firefighting shaft from the rest of the building. b. Constructions separating the firefighting stair, firefighting lift shaft and firefighting lobby.","Firefighting shafts should achieve a minimum fire resistance of REI 120. A minimum of REI 60 is acceptable for either of the following (see Diagram 15.1). a. Constructions separating the firefighting shaft from the rest of the building. b. Constructions separating the firefighting stair, firefighting lift shaft and firefighting lobby.",,
15.10,15.10,unchanged,1.0,exact_number+difflib,All firefighting shafts should have fire mains with outlet connections and valves at every storey.,All firefighting shafts should have fire mains with outlet connections and valves at every storey.,unchanged,
15.11,15.11,unchanged,1.0,exact_number+difflib,A firefighting lift installation includes all of the following. a. Lift car. b. Lift well. c. Lift machinery space. d. Lift control system. e. Lift communications system. The lift shaft should be constructed in accordance with Section 6 of BS 9999. Firefighting lift installations should conform to BS EN 81-72 and BS EN 81-20.,A firefighting lift installation includes all of the following. a. Lift car. b. Lift well. c. Lift machinery space. d. Lift control system. e. Lift communications system. The lift shaft should be constructed in accordance with Section 6 of BS 9999. Firefighting lift installations should conform to BS EN 81-72 and BS EN 81-20.,,
15.12,15.12,unchanged,1.0,exact_number+difflib,The fire and rescue service should be able to manually open and close rolling shutters without the use of a ladder.,The fire and rescue service should be able to manually open and close rolling shutters without the use of a ladder.,unchanged,
16.1,16.1,unchanged,1.0,exact_number+difflib,"Heat and smoke from basement fires vented via stairs can inhibit access for firefighting personnel. This may be reduced by providing smoke outlets, or smoke vents, which allow heat and smoke to escape from the basement levels to the open air. They can also be used by the fire and rescue service to let cooler air into the basements (Diagram 16.1).","Heat and smoke from basement fires vented via stairs can inhibit access for firefighting personnel. This may be reduced by providing smoke outlets, or smoke vents, which allow heat and smoke to escape from the basement levels to the open air. They can also be used by the fire and rescue service to let cooler air into the basements (Diagram 16.1).",,
16.2,16.2,unchanged,1.0,exact_number+difflib,"Each basement space should have one or more smoke outlets. Where this is not practicable (for example, the plan area is deep and the amount of external wall is restricted by adjoining buildings), the perimeter basement spaces may be vented, with other spaces vented indirectly by opening connecting doors. This does not apply for places of special fire hazard (see paragraph 16.7). If a basement is compartmented, each compartment should have one or more smoke outlets, rather than indirect venting. smoke outlets.","Each basement space should have one or more smoke outlets. Where this is not practicable (for example, the plan area is deep and the amount of external wall is restricted by adjoining buildings), the perimeter basement spaces may be vented, with other spaces vented indirectly by opening connecting doors. This does not apply for places of special fire hazard (see paragraph 16.7). If a basement is compartmented, each compartment should have one or more smoke outlets, rather than indirect venting. smoke outlets.",,
16.3,16.3,unchanged,1.0,exact_number+difflib,"Smoke outlets connecting directly to the open air should be provided from every basement storey, except for any basement storey that has both of the following. a. A maximum floor area of 200m2. b. A floor a maximum of 3m below the adjacent ground level.","Smoke outlets connecting directly to the open air should be provided from every basement storey, except for any basement storey that has both of the following. a. A maximum floor area of 200m2. b. A floor a maximum of 3m below the adjacent ground level.",,
16.4,16.4,unchanged,1.0,exact_number+difflib,Strong rooms do not need to be provided with smoke outlets.,Strong rooms do not need to be provided with smoke outlets.,,
16.5,16.5,unchanged,1.0,exact_number+difflib,"Smoke outlets should be both of the following. a. Sited at high level in either the ceiling or wall of the space they serve. b. Evenly distributed around the perimeter, to discharge to the open air.","Smoke outlets should be both of the following. a. Sited at high level in either the ceiling or wall of the space they serve. b. Evenly distributed around the perimeter, to discharge to the open air.",,
16.6,16.6,unchanged,1.0,exact_number+difflib,The combined clear cross-sectional area of all smoke outlets should be a minimum of 1/40 of the area of the floor of the storey they serve.,The combined clear cross-sectional area of all smoke outlets should be a minimum of 1/40 of the area of the floor of the storey they serve.,unchanged,
16.7,16.7,unchanged,1.0,exact_number+difflib,Separate outlets should be provided from places of special fire hazard.,Separate outlets should be provided from places of special fire hazard.,,
16.8,16.8,unchanged,1.0,exact_number+difflib,"If the smoke outlet terminates at a point that is not readily accessible, it should be kept unobstructed and covered only with a class A1 grille or louvre.","If the smoke outlet terminates at a point that is not readily accessible, it should be kept unobstructed and covered only with a class A1 grille or louvre.",,
16.9,16.9,unchanged,1.0,exact_number+difflib,"If the smoke outlet terminates in a readily accessible position, it may be covered by a panel, stallboard or pavement light that can be broken out or opened. The position of covered smoke outlets should be suitably indicated.","If the smoke outlet terminates in a readily accessible position, it may be covered by a panel, stallboard or pavement light that can be broken out or opened. The position of covered smoke outlets should be suitably indicated.",,
16.10,16.10,unchanged,1.0,exact_number+difflib,Outlets should not be placed where they prevent the use of escape routes from the building.,Outlets should not be placed where they prevent the use of escape routes from the building.,unchanged,
16.11,16.11,unchanged,1.0,exact_number+difflib,"If basement storeys are fitted with a sprinkler system in accordance with Appendix E, a mechanical smoke extraction system may be provided as an alternative to natural venting. Sprinklers do not need to be installed on the other storeys unless needed for other reasons. Car parks are not normally expected to be fitted with sprinklers (see Section 11 of Approved Document B Volume 2).","If basement storeys are fitted with a sprinkler system in accordance with Appendix E, a mechanical smoke extraction system may be provided as an alternative to natural venting. Sprinklers do not need to be installed on the other storeys unless needed for other reasons. Car parks are not normally expected to be fitted with sprinklers (see Section 11 of Approved Document B Volume 2).",,
16.12,16.12,unchanged,1.0,exact_number+difflib,The air extraction system should comply with all of the following. a. It should give at least 10 air changes per hour. b. It should be capable of handling gas temperatures of 300°C for not less than one hour. c. It should do either of the following. i. Be activated automatically if the sprinkler system activates. ii. Be activated by an automatic fire detection system that conforms to BS 5839-1 (minimum L3 standard). Further information on equipment for removing hot smoke is given in BS EN 12101-3.,The air extraction system should comply with all of the following. a. It should give at least 10 air changes per hour. b. It should be capable of handling gas temperatures of 300°C for not less than one hour. c. It should do either of the following. i. Be activated automatically if the sprinkler system activates. ii. Be activated by an automatic fire detection system that conforms to BS 5839-1 (minimum L3 standard). Further information on equipment for removing hot smoke is given in BS EN 12101-3.,unchanged,
